file_path,mask_path,origin_dataset,data_type,doi,dataset_link,paper_link,license,forgery_metadata
random_copy_move/images/1ecd5c901c.png,random_copy_move/masks/1ecd5c901c.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 512, 'width': 583, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/1ecd5c901c.png'}}"
cleaning_using_bf/images/exp13_6.tif,cleaning_using_bf/masks/exp13_6.png,Cell Adhesion and Motility Assay Dataset (CAMAD),Microscopy,10.5281/zenodo.12806149,https://zenodo.org/records/12806149,No Paper,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 1912, 'width': 2568, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/exp13_6.tif'}}"
random_copy_move/images/8c22d1acd5.png,random_copy_move/masks/8c22d1acd5.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 512, 'width': 593, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/8c22d1acd5.png'}}"
cleaning_using_bf/images/Mar37S1C2R1_DMl_200x_o.png,cleaning_using_bf/masks/Mar37S1C2R1_DMl_200x_o.png,Fluorescent Neuronal Cells,Fluorescencent Microscopy,10.6092/unibo/amsacta/6706,https://amsacta.unibo.it/id/eprint/6706/,https://www.nature.com/articles/s41598-021-01929-5#Sec4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 1200, 'width': 1600, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/Mar37S1C2R1_DMl_200x_o.png'}}"
random_copy_move/images/2017-03-07 rfp fluoro medium_tpah_4_pos20_img_channel000_position020_time000000000_z001.tif,random_copy_move/masks/2017-03-07 rfp fluoro medium_tpah_4_pos20_img_channel000_position020_time000000000_z001_gt.png,TYC Dataset (The TYC Dataset for Understanding Instance-Level Semantics and Motions of Cells in Microstructures),Microscopy,10.1109/ICCVW60793.2023.00426,https://tudatalib.ulb.tu-darmstadt.de/handle/tudatalib/3930,https://openaccess.thecvf.com/content/ICCV2023W/BIC/papers/Reich_The_TYC_Dataset_for_Understanding_Instance-Level_Semantics_and_Motions_of_ICCVW_2023_paper.pdf,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 2048, 'width': 2048, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/2017-03-07 rfp fluoro medium_tpah_4_pos20_img_channel000_position020_time000000000_z001.tif'}}"
random_copy_move/images/Mar36bS1C6R2_DMr_200x_y.png,random_copy_move/masks/Mar36bS1C6R2_DMr_200x_y.png,Fluorescent Neuronal Cells,Fluorescencent Microscopy,10.6092/unibo/amsacta/6706,https://amsacta.unibo.it/id/eprint/6706/,https://www.nature.com/articles/s41598-021-01929-5#Sec4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 1200, 'width': 1600, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/Mar36bS1C6R2_DMr_200x_y.png'}}"
cleaning_using_bf/images/exp10_5.tif,cleaning_using_bf/masks/exp10_5.png,Cell Adhesion and Motility Assay Dataset (CAMAD),Microscopy,10.5281/zenodo.12806149,https://zenodo.org/records/12806149,No Paper,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 1912, 'width': 2568, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/exp10_5.tif'}}"
cleaning_using_bf/images/Mar26bS1C2R2_VLPAGr_200x_y.png,cleaning_using_bf/masks/Mar26bS1C2R2_VLPAGr_200x_y.png,Fluorescent Neuronal Cells,Fluorescencent Microscopy,10.6092/unibo/amsacta/6706,https://amsacta.unibo.it/id/eprint/6706/,https://www.nature.com/articles/s41598-021-01929-5#Sec4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 1200, 'width': 1600, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/Mar26bS1C2R2_VLPAGr_200x_y.png'}}"
random_copy_move/images/515.tif,random_copy_move/masks/515.tif,HeLaCytoNuc: fluorescence microscopy dataset with segmentation masks for cell nuclei and cytoplasm,Fluorescencent Microscopy,10.14278/rodare.3001,https://rodare.hzdr.de/record/3001,No Paper,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 520, 'width': 696, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/515.tif'}}"
random_copy_move/images/00494.png,random_copy_move/masks/00494_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00494.png'}}"
random_copy_move/images/00117.png,random_copy_move/masks/00117_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 520, 'width': 696, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00117.png'}}"
random_copy_move/images/98.tif,random_copy_move/masks/98.tif,HeLaCytoNuc: fluorescence microscopy dataset with segmentation masks for cell nuclei and cytoplasm,Fluorescencent Microscopy,10.14278/rodare.3001,https://rodare.hzdr.de/record/3001,No Paper,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 520, 'width': 696, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/98.tif'}}"
random_copy_move/images/EXP2_2_20HRS_002.jpg,random_copy_move/masks/EXP2_2_20HRS_002_manual.png,Broad Bioimage Benchmark Collection,Transwell,10.1038/nmeth.2083,https://bbbc.broadinstitute.org/BBBC019,https://www.nature.com/articles/nmeth.2083,CC BY 3.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 1024, 'width': 1280, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/EXP2_2_20HRS_002.jpg'}}"
random_copy_move/images/724800_1092641_2_Blots.png,random_copy_move/masks/724800_1092641_2_Blots.png,Recod.a Western Blots Collection,Western Blots,10.1371/journal.pone.0065831,---,https://plos.figshare.com/articles/figure/_Western_blot_analysis_of_some_proteins_revealed_by_proteomics_/724800,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 90, 'width': 642, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/724800_1092641_2_Blots.png'}}"
cleaning_using_bf/images/00271.png,cleaning_using_bf/masks/00271_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00271.png'}}"
random_copy_move/images/00338.png,random_copy_move/masks/00338_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 256, 'width': 320, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00338.png'}}"
random_copy_move/images/IMG_3820.JPG,random_copy_move/masks/IMG_3820.JPG,Maize Cobs Dataset,Body Images,10.1186/s13007-021-00787-6,https://datasetninja.com/maize-cobs,https://doi.org/10.1186/s13007-021-00787-6,CC BY-NC 2.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 3888, 'width': 2592, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/IMG_3820.JPG'}}"
cleaning_using_bf/images/00189.png,cleaning_using_bf/masks/00189_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00189.png'}}"
cleaning_using_bf/images/1255349_1810925_2_Blots.png,cleaning_using_bf/masks/1255349_1810925_2_Blots.png,Recod.a Western Blots Collection,Western Blots,10.1371/journal.pone.0113733,---,https://plos.figshare.com/articles/figure/_Degradation_of_PKM2_by_BQ_exposure_/1255349,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 163, 'width': 1382, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/1255349_1810925_2_Blots.png'}}"
random_copy_move/images/IMG_3127.JPG,random_copy_move/masks/IMG_3127.JPG,Maize Cobs Dataset,Body Images,10.1186/s13007-021-00787-6,https://datasetninja.com/maize-cobs,https://doi.org/10.1186/s13007-021-00787-6,CC BY-NC 2.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 2592, 'width': 3888, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/IMG_3127.JPG'}}"
cleaning_using_bf/images/2cd773d930.png,cleaning_using_bf/masks/2cd773d930.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 518, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/2cd773d930.png'}}"
cleaning_using_bf/images/IMG_3109.JPG,cleaning_using_bf/masks/IMG_3109.JPG,Maize Cobs Dataset,Body Images,10.1186/s13007-021-00787-6,https://datasetninja.com/maize-cobs,https://doi.org/10.1186/s13007-021-00787-6,CC BY-NC 2.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 2592, 'width': 3888, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/IMG_3109.JPG'}}"
random_copy_move/images/JUN-136.jpg,random_copy_move/masks/JUN-136.jpg,Maize Cobs Dataset,Body Images,10.1186/s13007-021-00787-6,https://datasetninja.com/maize-cobs,https://doi.org/10.1186/s13007-021-00787-6,CC BY-NC 2.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 666, 'width': 1000, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/JUN-136.jpg'}}"
random_copy_move/images/00142.png,random_copy_move/masks/00142_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00142.png'}}"
cleaning_using_bf/images/2c6c108b4d.png,cleaning_using_bf/masks/2c6c108b4d.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 514, 'width': 512, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/2c6c108b4d.png'}}"
cleaning_using_bf/images/TCGA-UZ-A9PO-01Z-00-DX1_3.tif,cleaning_using_bf/masks/TCGA-UZ-A9PO-01Z-00-DX1_3.png,MoNuSAC 2020,Microscopy,10.1109/TMI.2021.3085712,https://monusac-2020.grand-challenge.org/Data/,https://ieeexplore.ieee.org/abstract/document/9446924?casa_token=RVD5ZjFPUJwAAAAA:WqR-dWkLchFwwdtKJGo7GQwwylvOOL6cM796VDb6CDnprbLCYtcm-oMp-0W3MfHiub-Ot0Ab-g,CC BY-NC-SA 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 951, 'width': 917, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/TCGA-UZ-A9PO-01Z-00-DX1_3.tif'}}"
cleaning_using_bf/images/782d7f752d.png,cleaning_using_bf/masks/782d7f752d.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 697, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/782d7f752d.png'}}"
random_copy_move/images/2e5dab1969.png,random_copy_move/masks/2e5dab1969.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'random_copy_move', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'duplication'}, 'figure_annotations': {'height': 512, 'width': 777, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/2e5dab1969.png'}}"
cleaning_using_bf/images/00328.png,cleaning_using_bf/masks/00328_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00328.png'}}"
cleaning_using_bf/images/TCGA-MP-A4T7-01Z-00-DX1_3.tif,cleaning_using_bf/masks/TCGA-MP-A4T7-01Z-00-DX1_3.png,MoNuSAC 2020,Microscopy,10.1109/TMI.2021.3085712,https://monusac-2020.grand-challenge.org/Data/,https://ieeexplore.ieee.org/abstract/document/9446924?casa_token=RVD5ZjFPUJwAAAAA:WqR-dWkLchFwwdtKJGo7GQwwylvOOL6cM796VDb6CDnprbLCYtcm-oMp-0W3MfHiub-Ot0Ab-g,CC BY-NC-SA 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 850, 'width': 910, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/TCGA-MP-A4T7-01Z-00-DX1_3.tif'}}"
cleaning_using_bf/images/9c4905d020.png,cleaning_using_bf/masks/9c4905d020.png,Electron Microscopy Particle Segmentation (EMPS),Electron Microscopy,10.1021/acs.jcim.0c01455,https://github.com/by256/emps/tree/main,https://pubs.acs.org/doi/10.1021/acs.jcim.0c01455,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 512, 'width': 662, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/9c4905d020.png'}}"
cleaning_using_bf/images/00219.png,cleaning_using_bf/masks/00219_gt.png,Recod.ai Scientific Image Integrity Dataset,Microscopy,10.1007/s11948-022-00391-4,https://github.com/phillipecardenuto/rsiil,https://link.springer.com/article/10.1007/s11948-022-00391-4,CC BY 4.0,"{'forgery_info': {'class': 'Microscopy', 'function_name': 'cleaning_using_bf', 'args': {'n_objects': 1}, 'figure_type': 'simple', 'modality': 'cleaning'}, 'figure_annotations': {'height': 256, 'width': 256, 'image_id': '../../datasets/copy-move/recod-cmfd-fine-tunning-dataset/base/images/00219.png'}}"
